ti basi,pron.referente unos a otros.
tí nùmù ñami,anteanoche. lit. la noche de aquel día.
tí nùmùre,anteayer.
tí pjapùre,"antiguamente, en la antigüedad, hace mucho tiempo. lit. en aquel tiempo."
ti ya,"de ellos, su; suyo, suya."
ti yahusãariro,acusado.
tia1,tres.
tia2,rollo.
tia wamomaca pihtia,quince.
ticoro,ella. 253
tihadù,poste de tabique.
tihara,"construir paredes, tapiar."
tiharica,pared.
tihãna1,aplastar.
tihãna2,empollar.
tihmi,pedacito de casabe.
tihnina,1 aplastarse. 2 empollar.
tihpa,"algo cuadrado, cuadrada."
tihpara,"abollarse; estar mellado, mellada."
tihpo chùra,comer (algo) encima de casabe o pan.
tii dohora,consolar.
tii dohoriro,un doliente. pl. tii dohoina. s.f. tii dohoricoro. sinón. ñahacaha tiiriro.
tiira,llorar.
timi boso,pez guaracusito. Leporinus sp.
tina,ellos.
tini masierariro,"paralítico, tullido."
tini sito tara,"corretear, vagar. 254"
tinihtire ñona,guiar.
tinina,"1 andar, caminar. 2 pasear, visitar, viajar."
tinino,jaula.
tininoi duhu sãana,enjaular.
típe tahari,tantas veces como.
típe tõhori,tantos racimos como.
tira,tener. 1.7.
tiro,él.
tiroa,avispas. Polistes spp.
tiroa waparo,"avispa tiroa waparo. Subfam. Polistinae, Apoica thoracica."
to basi dùcata masierara,"ser indefenso, indefensa."
to basi wajãna,suicidarse. 2.
tó jierara,"ser injusto, injusta; incorrecto, incorrect. 255"
tó majanopù,"allí (alejando del río), aquella región."
tó purota,no más.
tó seheta,así.
tó wahaerara,"ser injusto, injusta; incorrecto, incorrecta. sinón. quihõno jierara, tó jierara."
to ya,"1 de él, ella; su; suyo, suya. 2 sí mismo. 1.3.2 Los pronombres posesivos. V. mù ya, yù ya."
to ya jira,pertenecer.
toa duaro yùhùre tara,"dar náusea, marearse, tener asco."
toa su,tipo de barbasco sembrado.
toaca,lulo. Solanum quitoense Lam.
toamehnena,causar vomitar.
toara,"plantar, sembrar, cultivar."
toára,"basquear, vomitar."
toari yapa,semilla.
toaria,toalla.
tohati,tambor.
toho cahara,"tohõ cahara v.i. estar atrapado, atrapada; cogido desprevenido. 256"
tói,ahí.
toparoa,"doparoa, daporoa s.an.pl. abejones, abejorros. Bombus sp."
tópù,allá.
tõho,racimo.
trigu,harina de trigo.
tu1,pez chimono. Pimelodus ornatus.
tu2,especie de pájaro azulejo (tamaño mediano).
tu payora,poner encima de la cabeza.
tuaa,"tutua s.inan. fuerza, poder."
tuaa mariahna,haber fatiga. lit. no hay fuerza.
tuaa pûri,documentos legales.
tuaa pjãna,tuaro pjãna v.t. acelerar (motor).
tuabiaro wã tura,soplar duro (el viento).
tuachù yoara,"fortalecer, reforzar."
tuaerara,estar débil. lit. no tiene fuerza.
tuara,"1 tener poder, ser fuerte. 2 ser rígido, rígida."
tuariro,"1 alguien fuerte de cuerpo. 2 alguien fuerte (en el sentido de tener poder), poderoso. 257"
tuaro,"altamente, muy. 1. V. pjíro, yùhdùro."
tuaro cahmana,ansiar. 1.
tuaro durucua bisiriro,alguien ruidoso (cuando habla).
tuaro jira,estar grave.
tuaro mehne coro tara,llover a chorros.
"tuaro ñaha, ñano yoara",violar (a una mujer).
tuaro purîa,agonía.
tuaro sinina,"implorar, rogar, suplicar."
tuaro sira,ser ardiente.
tuaro wacûna,"echar de menos, extrañar."
tucû,"cala, caleta, ensenada."
tuhiõ,"pájaro guacurabá, aguaitacamino común. Nyctidromus albicollis."
tuhîo tù,rodilla. 258
Tuhîopoa,el raudal Guacurabá (nombre de un raudal en el Vaupés).
tuhsù,y.
tuhsùra,"completar, concluir, llevar a cabo, terminar."
tuhtira,"regañar, reprender, reprochar, afrentar, amenazar, protestar."
tuhu,"montón, morón."
tuhuri wahãna,"enemistar, hacer enemigo."
tunu majare pjara,"dar vueltas (en la cama), revolcar."
tununa,"rodar, enrollarse."
tunuri soro,"rueda. 2. V. pari soro, pari tunu, tunuria."
tunuria,"carro, bus, camión. 259"
turê mùohna,"remangar, arremangar."
turêna,enrollar.
turîapoca,"cornetas, cornetas yapurutú."
turîna,"desovar, poner huevos (pescado)."
tuturu,tronco. V. yucùcù tuturu.
tù,"estiércol, excremento."
tù bihtira,"dar estreñimiento; estar estreñido, estreñida."
tù cûna,"tâ cûna v.t. atropellar, pisar, pisotear."
tù cûri,"tâ cûri s.inan. huella, rastro."
tù diho cûna,"1 atropellar, pisar, pisotear. 2 deprimir, despreciar."
tù dihora,"hollar, pisotear."
tù misi da,"intestinos, tripa."
tù muquena,pisotear y torcerse. 260
tù ñahana,1 pisar (con seguridad). 2 pisar y frenar.
tù ñuquena,tù ñoquena v.i. pisar (algo no agudo).
tù pahrêna,pisar y herirse superficialmente.
tù puhara,pisar y herirse (el pie).
tù pura,"estrujar, exprimir."
tù puri soro,"lazo (para usar con un matafrío). 2. V. pari soro, soroara."
tù puti nùmùno,chinche (que huele).
tù putira,"echarse un pedo, expulsar gas."
tù saara,destripar.
tù sihno borara,"deslizar, resbalar (cayendo)."
tù sihno mùaa wahara,resbalar (sin caer).
tù sirura,resbalar (un poco sin caer). 261
tù tihãna,pisotear y aplastar (algo).
tù tumù tinina,tambalear.
tù tumù tiniriro,alguien que se tambalea.
tù tumùa mùjana,tambalearse.
tù wijira,oxidarse.
tù yahpio borara,resbalar (cayendo).
tùã cahmachuna,"acortarse, encogerse."
tùã care ñùna,probar (volteando el cigüeñal para hacer arrancar el motor).
tùã carera,"mover (motor con manivela), voltear (el cigüeñal para hacer arrancar el motor)."
tùã curiaa wahara,tener calambre.
tùã dihora,"apretar (cinturón), ceñirse, tensar, apretar."
tùã dihori cahsaro,faja.
tùã dihori da,cinturón.
tùã mo cûna,jalar (algo como una canoa del agua a la tierra).
tùã pahrêna,pelar. sinón. tùã sirura. tùã pahrêna WananoEspañol 262
tùã potora,jalar y poner derecho.
tùã pu dapora,afinar (guitarra).
tùã pura,1 estirar (camisa o cabuya). 2 jalar.
tùã sañona,estirar (camisa o cabuya).
tùã sirura,pelar.
tùã sùsâana,arrugarse (la frente con ira).
tùã wahcãna,conducir (por la mano).
tùã wahcõna,"alzar, levantar (jalándolo)."
tùã yora,colgar (hamaca).
tùãna,colgar (hamaca).
tùãwe nana,1 sacar (de una funda). 2 quitar (de otro).
tùhbera,partir (pedazo de casabe o pan en la misma forma).
tùhnùna,"1 pincharse, romperse, rasgarse, reventar. 2 estallar, fulminar, volar."
tùho bocaerariro wahara,ensordecer. tùã potora WananoEspañol 263
tùho bocara,"de repente escuchar, hallar, descubrir (información)."
tùho cûna,escuchar (e imitar).
tùho duaerara,ignorar. lit. no quiere escuchar o hacer caso.
tùho ji coaa,algo interesante.
tùho ji coaropù durucura,adular (para ganar algo).
tùho masierariro,"bobo, demente, estúpido, idiota, ignorante, loco, tonto."
tùho masierariro dojora,"volverse loco, loca; perder el sentido."
tùho masierariro wahachù yoara,hacer enloquecerse.
tùho masierariro wahara,"volverse loco, loca; perder el sentido."
tùho masiriro,"alguien avisado, inteligente. 264"
tùho nùnùna,"atender, hacer caso."
tùho ñahana,"comprender, entender bien. V. tùhora."
tùho sùerariro,tùho sùeriro s.m. sordo.
tùho wisiachù yoara,"complicar, hacer confundirse."
tùhora,"1 escuchar, oír. 2 comprender, entender. 3 creer. 1. 4 hacer caso."
tùhotua,mari tùhotua) s.inan.pl. 1 pensamientos. sinón. wacûa. 2 mente. 3 sentidos. 1. ñùja 2. wijîja 3. dahra ñù tùhotuja 4. chùa coachù tùhotuja 5. tùhoja. Nosotros tenemos cinco sentidos: 1. la vista 2. el olfato 3. el tacto 4. el gusto 5. el oído. sing. tùhoturo. V. masia. tùhotuducura V. tùhoturucura.
tùhotura,"1 pensar, considerar, contemplar, razonar. 2 sentir. 3 opinar. tùho nùnùna WananoEspañol 265 2.4."
tùhoturucura,tùhotuducura v.i. 1 pensar continuamente. 2 tener o ser opinión. sinón. wacû cohtara.
tùhrêna,1 cosechar (arroz). 2 rasgar.
tùhriro,corona de plumas.
tùreara,desportillarse.
tâ yucùri watoi,valle.
tâcù,"cerro, montaña, sierra."
tâcù bui,"cima, cumbre. 266"
tja,"hierba, maleza, pasto."
tja buturu,sabana.
tja sa,macolla de hierba.
tjana burera,"varear, pegar (fruta de un árbol con palo para que se caiga)."
tjanana,"1 cortar, desmontar, desyerbar o desherbar, rozar (hierba). 2 azotar, chicotear, fustigar. 3 apalear, machucar, golpear."
tjanari da,azote.
tjanayera,azotar y herir.
tjara,"enganchar, cosechar (con gancho, naranja, limón)."
tjaro,terreno enmalezado (donde no hay arbustos y árboles).
tjehê teno,pájaro váquiro. Neomorphus rufipennis.
tjê,garrapata. 267
tjoa,otra vez.
tjoara,"1 picar, punzar. 2 acabarse, agotarse."
tjoari,picadura.
tju,"libro. pl. tjuri (buhea tjuri). V. buheri tju, Cohamacù yare ti joari tju, joahti tju, papera tju, pari tju."
tju bora,rallar (muy fino). 1.
tju carera,sacudir (empujando).
tju cosara,"1 borrar. 2 fregar, refregar."
tju cosari cahsaro,"trapo (para limpiar, secar). pl. tju cosaa cahsari. sinón. pahã cohãri cahsaro, toaria. V.pal.prin. cahsaro."
tju cosaria,"borrador, goma. 1 planchar. 2 masajear. sinón. tju dihora."
tju dihora,1 planchar. 2 masajear.
tju dihoria,plancha.
tju majare cûna,"empujar y voltear (dejando en el suelo o piso, algo pesado). 268 tju matona V. tju mùtona."
tju mo cûna,empujar del agua (hacia la tierra).
tju mùohna,levantar empujando hacia arriba.
tju mùtona,tju matona v.t. rallar (mandioca blanda con la palma de la mano). 1.
tju nana,"acepillar, alisar, cepillar."
tju naria,cepillo.
tju nùnùna,presionar.
tju ñahna,"apoyar, sostener."
tju õhna,"1 culpar. 2 insistir, presionar."
tju pahrê sãahna,forzar y entrar.
tju para,"doblar (la bastilla para cocer, tela o algo así para guardarlo)."
tju pari da,bastilla.
tju payora,llevar encima de la cabeza.
tju potora,1 empujar a una posición correcta. 269 2 sobar.
tju sahbari,mezclado con manicuera.
tju sahcãna,frotar.
tju se carera,empujar agitando.
tju sùra,volver (adonde estaba).
tju tiãna,poner leña en el fuego.
tju tihpora,"tju tihpara v.t. doblar, replegar."
tju tihpori da,"bastilla, dobladillo."
tju wachù yoara,desunir.
tju wahcõna,"alzar, levantar (empujándolo)."
tju wara,"apartar, dividir, partir en dos partes, separar."
tju wihira,llegar de cerca o lejos (él que vive donde llega). V. coha wihira.
tju wiora,impeler (canoa con una pértiga).
tju wisõna,"frotar, friccionar."
tjua nana,recoger (lo que estaba robado o prestado). 270
tjua nari,las cosas recogidas (que se había robado o prestado).
tjua tara,volver acá.
tjúaara,"regresar, volver hacia allá."
tjuadù,bastón.
tjuára,"1 quedarse, permanecer. 2 sobrar."
tjuhu,"antebrazo, brazo inferior. pl. tjuhuri."
tjuroca cûna,empujar (algo en el piso o suelo).
tjuroca õhna,empujar.
tjuroca payora,empujar (algo encima de una mesa o algo así).
tjuroca wiora,empujar (para que salga).
tjurocara,empujar.
tjuru,1 generación. 2 nivel.
tjuwe nana,1 quitar (la ropa). 2 quitar (algo) de la pared.
tjuwe sãahna,forzar y entrar. 271
tjuwe sõhna,forzar (una puerta o ventana sin entrar).
tjuwera,"1 desnudarse, desvestirse. 2 aclarar (el día)."
tjâtù,"grulla, pájaro tente (ave trompetero). Psophia crepitans."
ua yehseriro,"rey zamuro, rey de los gallinazos. Sarcoramphus papa."
ugû,pez agua dulce. Hoplerythrinus unitaeniatus.
ugûca,"aguacate. Persea gratissima (Gaerthner) (sin.) Laurus indica (Siebmann, L. Persea L, P. americana (Miller), P. praecox (Poep.)."
uhrîna,"1 bufar, rebudiar. 2 roncar."
uru,oro.
urua wahara,embotarse.
urutu,canasto. 272
ùrê catamaja,pavo (pequeño). sinón. wa tarapo.
ùrê mia,"sardinas ùrê mia. Moenkhausia sanctaefilomenae, Poecilocharax weitzmani (Agu)."
ùrê mini,"pájaro machí, moriche. Icterus chrysocephalus."
ùrê misi da,bejuco chontaduro.
ùrê mu wapo wijiriro,pájaro azulejo de palmeras. Thraupis palmarum.
ùrê mu yahsariro,pájaro azulejo de jardín. Thraupis episcopus.
ùrê muana,pájaros azulejos. Thraupis episcopus.
ùrê tõho,racimo de chontaduro.
ùrêõ,"palma chontaduro, pupuña cachipay. Bactris gasipaes/ gachipaes."
ùrî curera,oler (un poco).
ùrî sitira,"oler mal, feo."
ùrîna,"oler mal, feo. 273 âjù V. ãja."
âwera,âwêna v.i. gemir.
vidru,vidrio.
viñu,vino.
wa,"zarigüeya, chucha, fara. Didelphis albiventris, Didelphis marsupialis."
wa cahmana,"compartir (el uno al otro), dar (mutuamente). 2."
wa da,"1 arteria, vena. 2 nervio."
wa da tùã curiara,darse calambre.
wa dare dahra dihora,tomar el pulso. 274
wa tarapo,wa tanapo s.an. pavo (pequeño).
wa wiora,mandar afuera.
waa morena,mezclar (con totumo).
waa sãa dapora,"aguar. sinón. co mehne wahpo dapora, pio sãa dapora. V. pio dapora."
wáara,mojarse.
waca,"1 dardo de cerbatana, flecha de bodoquera. 2 tallo de la hoja de una palma. 3 pedazo de una cosa."
wacuca,quiste.
wacû cohtara,1 pensar continuamente. 2 tener o ser opinión.
wacû masina,"quedar alerto, alerta."
wacû payora,pensar de otro.
wacû tuaa,fe.
wacû tuara,1 tener coraje. 2 confiar en. 275 3 animarse.
wacû wahcãno,"destino, meta, objetivo."
wacûa,1 pensamientos. 2 mente. sinón. tùhotua.
wacûchù yoara,"hacerle acordar, recordarle."
wacûenocã,"de golpe; inesperado, inesperada; de repente, repentinamente."
wacûna,"1 acordarse, recordar. 2 echar de menos, hacer falta."
wacho,"loro verde, lora andina. Amazona mercenaria."
wacho agã,culebra lora (que vive en los árboles).
wacho capa sitero,"loro burrón, loro real. Amazona farinosa. 276"
wachù,"1 danta, tapir. Tapirus terrestris. 2 ganado, res, toro."
wáchù,"culebra cazadora. Chironius carinatus, Leptophis spp. y Atractus spp. entre otras."
wachù cahsaro,cuero.
wachù nunana,tábanos grandes. Tabanus sp.
wachù pamo,armadillo (grande). Priodontes giganteus.
wachù pjiriro,buey. Bos taurus.
wachù wihãrirocã,ternero. Bos taurus.
wachù yairo,jaguar negro. felis yagouaroundi.
wachùa pùro,ganadero.
wachùa ti chùro,potrero.
wachùa ti ducuro,potrero.
wachùare ñù wihboriro,vaquero.
wachùcã,ternero. sinón. wachù wihãrirocã. wachù WananoEspañol 277
wachùcoro,vaca.
waha bahrañona,ir rápidamente.
waha dutira,evacuar.
waha mùaa wahara,desaparecerse (mientras lo seguimos mirando ir).
waha sa,boscaje de bambú.
waha sitera,ir dispersando.
wahara,"1 ir, largarse. 2 acontecer, ocurrir, suceder. 3 convertirse."
wahari masùno,pasajero. lit. uno que va. pl. wahari masa. s.f. wahari masono. sinón. wahariro.
wahariro,pasajero. lit. uno que va.
wahã sùra,"1 arribar, arrimar (allá). 2 pegar. 3 llegar a tocar. 278"
wahã sùtjiãhno ducura,reclinarse (parado).
wahã wihira,"arribar, arrimar (aquí)."
wahãa,enfermedad contagiosa.
wahãna,"1 estar adherido, adherida. 2 ser contagioso, contagiosa. 3 tener relaciones sexuales."
wahbara,"abanicar, soplar."
wahcã nujuna,levantarse (de una posición acostado).
wahcã pahara,flotar encima del agua.
wahcãna,"1 despertar, levantarse. 2 despegar. 3 empezar. 2.14.1. v.caus. wahcõna. ¿wahcãmajari? buenos días. lit. ¿Ud. se levantó?. uso: Este saludo está dicho solamente durante la mañana. V. ¿jimajari?: jira."
wahcãrùcara,ponerse de pie.
wahcãrùcù sùra,"ponerse de pie (de una posición sentado, acostado o agachado). 279"
wahcõ cûna,saludar.
wahcõ dapora,"alzar, levantar y poner parada."
wahcõna,"alzar, elevar, levantar."
wahche payora,1 felicitar. 2 alabar.
wahchea,alegría.
wahchea mehne,"con alegría, con entusiasmo."
wahchechù yoara,"alegrar, agradar, complacer, divertir, entretener, dar solaz."
wahchera,"alegrarse, complacerse (con); estar contento, contenta; deleitar, disfrutar, divertirse; quedar emocionado, emocionada; estar feliz, gozar, recrearse, satisfacerse. 280"
wahi,"pescado, pez."
wahi macana,"pl. piratapuyo (nombre de un grupo lingüístico en el Vaupés, río Papurí)."
wahi nùtù,escama del pescado.
wahi ñimaca,vesícula biliar de pescado.
wahi ñosadù,arpón.
wahi pahãri,"moyeca, salsa de pescado y almidón."
wahi pohna,"pez ñacundá, aguapucha. Crenicichla lenticulata."
wahi pohna sohãriro,pez aguapucha roja.
wahi sa,aleta.
wahi saharo,aleta (con hueso del pescado). lit. cuerno del pescado. 281
wahi sùêniaca,vesícula biliar de pescado). pl. wahi sùêapoca. sinón. wahi ñimaca. V. sùêchù yoara.
wahi wajaro,aleta (al lado del pescado).
wahi wajãriro,pescador. lit. uno que mata pescado.
wahi yahna,pl. yurutí (nombre de un grupo lingüístico en el Vaupés).
wahi yohgariro,pescador (con caña de pescar). lit. uno que pesca con caña de pescar.
wahiquina chùri wahwa,pesebre.
wahiquina wajãa,cacería.
wahiquinare wajãna,cazar. 1.
wahiquinare wajãriro,cazador.
wahiquiro,"animal, bestia."
wahiquiro cahsaro,"pellejo, piel de animal. 282"
wahiquiro wùriro,"ave, pájaro que vuela."
wahiquiro yahpa macariro,"animal que vive en la tierra (no en los árboles, macho)."
wahiro,trampa de pescado.
wahma,"nuevo, nueva."
wahma nuhmia taricoro,"chica, muchacha."
wahma sitia,maquillaje.
wahma sùora,"adornarse, acicalarse, embellecerse, asear, decorar."
wahma sâ,luna nueva.
wahma wahmùa tariro,"chico, muchacho."
wahmana,1 enrollar (cosas como cuerda y nilón). 2 fajar. 283
wahmanopùre,"al principio, antiguamente, en la antigüedad, hace mucho tiempo."
wahmi,yù wahmi) s.m. hermano mayor.
wahmi macono,yù wahmi macono) s.f. sobrina (wanana). s.m. wahmi macùno. sinón. yai maco. V. bahù macono.
wahmi macùno,"yù wahmi macùno) s.m. sobrino (wanano). s.f. wahmi macono. sinón. bahù macùno, yai macù."
wahmio,yù wahmio) s.f. hermana mayor.
wahmio macono,yù wahmio macono) s.f. sobrina casadera.
wahmio macùno,yù wahmio macùno) s.m. sobrino casadero.
wahmuù,rana de árbol. Hyla boans.
wahmùno,"1 joven, muchacho. 2 soltero."
wahnopi,"pavón, paujil culo colorado. Mitu tomentosa, Pauxi (g); Crax (g)."
wahnopi yehseriro,"pavón moquiamarillo, paujil de copete. Crax daubentoni."
Wahnopipoa,raudal Paujil (arribita de Mitú).
wahñùri da,cintura (de la parte de atrás). 284
wahpa,"par, pareja."
wahpa yùhdùra,"llenarse mucho, rebosar."
wahpachù yoara,abastecer.
wahpari,"lleno, llena."
wahpo,lagartija negra.
wahpo dapora,llenar.
wahsa,"abismo, barranca."
wahsara,colar.
wahsupu,"cachete, mejilla."
wahsupu cohã,pómulo. V. yahcari cohã.
wahsupu wihmina,besar. sinón. wihmina.
wahtaporo,"wahtaparo, wahtoporo s.an. mariposa celeste, morfo azul (mariposa grande y azul). Narathura micale amphis, Morpho peleides."
wahtara,"abrillantar, alisar, brillar, pulir."
wahtari pû,papel de lija.
wahtaro1,aproximadamente.
wahtaro2,entrepierna. 285
wahtiachù yoara,"romper. V. cjã wahara, pohara, wahtira."
wahtira,romperse.
wahto,"puerco espín. Coendou prehensilis, Coendou rothschildi."
wahu1,tos ferina.
wahu2,"mico viudita, waicoco. Callicebus torquatus lugens (or tortuatus?), Cebus capucinus."
wahwa,taza.
wahyara,"cansarse, fatigarse. 1. V. pumeahna."
wahyora,echar líquido (de un envase a otro).
wahyowera,1 vaciar (líquido). 2 dejar bajar agua (en el río).
wahyuca,hernia.
waja boroora,"cosechar (con gancho, chontaduro, uvas y wasaí)."
waja carera,jalar y hacer rodar (una rueda).
waja chùa se,"aceite (para cocinar), manteca."
waja da,"planta de calabaza, de totumo. Crescentia cujete L. 286"
waja dihora,apretar jalando.
waja mo cûna,arrastrar y sacar del agua (una canoa).
waja mohna,arrastrar (del río).
waja mùhtana,guiar (remando).
waja nano,rastrillo. pl. waja naa. sinón. bùa nano.
waja wahcãna,arrastrar.
waja yùhdora,portear. 2.
wajaca,"calabazo, totumo. Crescentia cujete, Cucurbita Pepo L., C. polymorpha Duchesne."
wajara1,"freír, tostar."
wajara2,"1 arrastrar (con bejuco, soga, cadena). 2 remar. 3 guiar (a otro o otros)."
wajari pjî,hélice.
wajarùcara,hacer una palada (con remo).
wajayochù yoaa,"lo que se emborracha, estupefaciente. 287"
wajayoro,remo. sinón. wejero.
wajayoro tù,cabeza del remo.
wajã jâ mùohna,sacrificar.
wajã moñona,fracasar (cuando intenta matar).
wajã sitera,"1 desparramar, rociar. 2 zamarrear."
wajãna1,matar.
wajãna2,suicidarse.
wajãri masa,"asesinos, guerrilleros."
wajãroca ñona,matar (al que se cae al río).
wajuru,"bolsa, costal, mochila, talego."
wama,nombre.
wama bui pja,apellido.
wama bui pja cûna,apellidar.
wama payora,jurar. 288
wama tira,1 tener nombre. 2 dicen que. 2.3 Los verbos independientes.
wamaño,yù wamaño) s.f. tía.
wamare joara,firmar.
wamare sinitu ñùna,pasar lista.
wamo cutiro,palma de la mano.
wamo pahma,mano (palma y los dedos).
wamo pahma mehne cjãna,"abofetear, cachetear, darle una cachetada o una palmada."
wamo pica,dedo de la mano.
wamo pica curiaca,nudillo.
wamo pica dacho maca macaria,"dedo del corazón, dedo de en medio. pl. wamo picari dacho maca macaapoca. sinón. dacho maca macaria."
wamo pica dohsaro,nudillo.
wamo pica mahariacã,dedo meñique. 289
wamo pica pjiria,"dedo pulgar, dedo gordo de la mano."
wamo pica sãari soro,anillo.
wamo pohoa,wamo puhua s.inan.pl. ampollas.
wamo pohoara,hacer ampolla.
wamo sero,"uña, uña de la mano, garra."
wamoa,arma(s).
wamoahna,"1 bautizar. 2 nombrar, poner el nombre."
wamoahno,bautismo.
wamomaca,"to wamomaca) s.inan. mano, brazo."
wamomaca cõ bùhùsehe,mano izquierda.
wamomaca curiaca,1 nudillo. 2 puño.
wamomaca cjãna,1 aplaudir. 2 dar una palmada. sinón. wamo pahma mehne cjãna. wamomaca cjãna WananoEspañol 290
wamomaca dohsari curiaca,yù wamomaca dohsari curiaca) s.inan. hueso de la muñeca. pl. wamomaca dohsaa curiapoca. V. wamomaca dohsaro.
wamomaca dohsaro,muñeca de la mano.
wamomaca dùhteina,matrimonio.
wamomaca dùhtera,casarse. lit. amarrar la mano.
wamomaca dùhteriro,alguien casado.
wamomaca dùhtero,adonde una boda.
wamomaca ñahana,"saludar, darse la mano."
wamomaca pahma,"mano. pl. wamomacari pahmari. sinón. wamo pahma. V. wamo cutiro, wamomaca sohtoro."
wamomaca pari si jiriro,manco.
wamomaca poto bùhùsehe,mano derecha.
wamomaca sãari suhtiro,guante.
wamomaca sohtoro,palma de la mano (ahuecada en forma de taza).
wamomaca sùro cahai,alcance.
wamonoa,mariposas (amarillas y verdes). 291
wamù copa,garganta.
wamùa,cuello.
wamùa baharo bùhùsehe,cogote.
wamùa cohã,hueso del cogote.
wamùa ñahana,estrangular.
wamùai dùhte yo wajãna,ahorcar. 1.
wamùai dùtera,decapitar.
wamùca,"fruta de umarí. F. Icacináceas, Poraqueiba paraensis, Poraqueiba sericea."
wanari,abejorro. Bombus sp.
wanecù,árbol de warumo.
wañùno,red.
wapa1,paga.
wapa2,"lugar nivelado, nivelada; parejo, pareja. V. noari wapa, pari wapa, se wajari wapa, siaca wapa, tãa wapa, wùhdùa wapa."
wapa bùjùria tãca,joya. pl. wapa bùjùa tãa. sinón. wapa ti yùhdùari tãca.
wapa cahmana,cobrar.
wapa dutira,demandar. lit. mandar pagar.
wapa mariea curera,"estar barato, barata."
wapa marieno,gratis. 292
wapa marieno wara,regalar.
wapa na cohtariro,cobrador de impuestos.
wapa nana,"cobrar, recoger la deuda."
wapa saara,"cobrar, recoger la deuda. sinón. wapa nana. V. wapa cahmana."
wapa ti curera,"ser un poco caro, cara."
wapa ti yùhdùara,"ser caro, cara; costoso, costosa."
wapa ti yùhdùari tãca,joya.
wapa tira,"costar, valer."
wapa tiro,precio.
wapa tirore boro curera,"abaratar un poco, ponerlo un poco más barato."
wapa tirore mùohna,encarecerse.
wapaara,"pagar, recompensar."
wapaariro,pagador.
wapamona,"adeudar, deber."
wapamono,"cuenta, déficit, deuda. 293"
wapamonore wapaara,amortizar.
wapanio,balay colador (utilizado para lavar la masa del almidon).
waparo,plato.
wapatara,ganar.
wapataro,"entrada, paga, salario, sueldo."
wapãri tõhocã,testículos.
wapãri tõhocã mùna,"tener hinchazón de testículos. V. boroora, wahyuca."
wapãri tõhocã wara,"castrar, capar."
wape wahyùro,wape wahiro s.m. viudo.
wapo wiji cureriro,animal de color canela.
wapo wijira,enmohecerse.
wapoa wahara,despintarse.
wapù tira,"ser arduo, ardua; trabajoso, trabajosa. 294"
wapùo nina,"ser arduo, ardua; trabajoso, trabajosa."
wapùora,"ser arduo, ardua; trabajoso, trabajosa."
waquî nia,sarna.
waquî nimahna,wiquî nimahna s.an.pl. orugas.
waquî nina,"wiquî nina v.est. rascar, producir comezón, quedar picazón."
wara1,"1 dar, compartir, contribuir, ofrecer, proveer. 2 sacar (animal de un árbol)."
wara2,traer agua.
warî,pez hacha o jacha. Aequidens portalegrensis.
warî pichõno,patilla (un lado de las patillas de la barba).
warî sioro,pez hacha o jacha. Geophagus surinamensis.
waro,"1 auténtico, auténtica; legítimo, legítima; verdadero, verdadera. 295 2 verdaderamente. 2.14.2 en Notas sobre la gramática wanana."
waroca tjura,devolver.
waroca wiora,echar afuera.
warocara,"enviar, despachar, mandar."
wasîa,"gusanos, lombrices. Amphishaena spp."
waso bùcùro,wasu bùcùro s.inan. taparrabo.
waso di,caucho. 1. V. yucùcù di.
waso di dahpo suhtiro,"abarca, sandalia (de caucho). pl. waso di dahpo suhti. sinón. dahpo suhti cahsaro."
waso di dahrariro,cauchero.
waso wiji,comadreja. Mustela frenata.
wasoca,fruta del árbol de siringa (caucho).
wasora,prestar. 296
wasoro cahsaro,"cáscara de palo (pintado para vender). sinón. yahco suhtiro cahsaro. V.pal.prin. cahsaro. V. pari cahsaro, waso bùcùro. wasu bùcùro V. waso bùcùro. wasuru s.inan. taparrabo. sinón. waso bùcùro, waso bùcù cahsaro."
wate,almidón (de mandioca).
wate bihi,rata blanca. lit. almidón rata. Oryzomys sp.
watî biaca,ají silvestre. Capsicum sp.
watî pjoari,tuberculosis.
watîa wahachù yoara,causar vértigo.
watîaa wahara,"desmayarse, tener vértigo; quedar atontado, atontada; aturdido, aturdida; hipnotizado, hipnotizada."
watîapõca,"matafrío (exprimidor para la yuca, mandioca), sebucán o cebucán."
watîno,"demonio, diablo, espíritu malo, Satanás. 297"
watîno cahmono,hongo.
watoi,"1 entre, en medio de. 2 mientras, durante, entre tanto."
watoro,"watoaro s.inan. orilla, ribera del río (hundido en el invierno)."
waye dojomehnena,garabatear.
wayera,1 rayar. 2 cortar (una línea).
wayora,"remojar, saturar (con agua)."
wã nuha pahñonocahna,despedazar árboles (el viento).
wã tura,"hacer brisa, soplar (el viento)."
wãna,"hacer brisa, soplar (el viento). sinón. wã tura."
wãrocara,quitar soplando (el viento).
wejero,"wejeyoro s.inan. remo, canalete. 298"
wera,"sacar (animal de un hueco). 1. V. cohrêwera, cosawera, cjãwera, curewera, dahpo suhtire tjuwera, docawera, dotawera, nawera, ñosawera, orewera, owera, piowera, putiwera, sahawe bùroora, sahawera, sahtiwera, sùhawera, tjuwera, âwera, wahyowera, wihmiwera, wipewera, yutiwera."
werera,werewera v.t. vaciar (intestinos del contenido).
wese,"cultivo, chagra, huerto, jardín, serna, siembra."
wese cja,"gavilán bebehumo, águila migratoria. Buteo platypterus."
wese dahrariro,"agricultor, jardinero."
weseri,agricultura.
wete,mugre.
